GeoFips,GeoName,LineCode,Description,2019
54000,West Virginia,72,        Hospitals,(NA)
54000,West Virginia,73,        Nursing and residential care facilities,(NA)
54000,West Virginia,74,        Social assistance,(NA)
54000,West Virginia,75,"    Arts, entertainment, recreation, accommodation, and food services",2421.4
54000,West Virginia,76,"      Arts, entertainment, and recreation",361.5
54000,West Virginia,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
54000,West Virginia,78,"        Amusement, gambling, and recreation industries",(NA)
54000,West Virginia,79,      Accommodation and food services,2060
54000,West Virginia,80,        Accommodation,(NA)
54000,West Virginia,81,        Food services and drinking places,(NA)
54000,West Virginia,82,    Other services (except government and government enterprises),1283.2
54000,West Virginia,83,  Government and government enterprises,10508.6
54000,West Virginia,84,    Federal civilian,(NA)
54000,West Virginia,85,    Military,(NA)
54000,West Virginia,86,    State and local,(NA)
54000,West Virginia,,Addenda:,
54000,West Virginia,87,Natural resources and mining,11310.5
54000,West Virginia,88,Trade,8362.4
54000,West Virginia,89,Transportation and utilities,4030.8
54000,West Virginia,91,Private goods-producing industries 2/,21249
54000,West Virginia,92,Private services-providing industries 3/,40462.8
55000,Wisconsin,1,All industry total,305874.4
55000,Wisconsin,2,  Private industries,275636.4
55000,Wisconsin,3,"    Agriculture, forestry, fishing and hunting",7201.9
55000,Wisconsin,4,      Farms,(NA)
55000,Wisconsin,5,"      Forestry, fishing, and related activities",(NA)
55000,Wisconsin,6,"    Mining, quarrying, and oil and gas extraction",2358.9
55000,Wisconsin,7,      Oil and gas extraction,(NA)
55000,Wisconsin,8,      Mining (except oil and gas),(NA)
55000,Wisconsin,9,      Support activities for mining,(NA)
55000,Wisconsin,10,    Utilities,4977.4
55000,Wisconsin,11,    Construction,10452.3
55000,Wisconsin,12,    Manufacturing,57859.7
55000,Wisconsin,13,      Durable goods manufacturing,34017.8
55000,Wisconsin,14,        Wood product manufacturing,(NA)
55000,Wisconsin,15,        Nonmetallic mineral product manufacturing,(NA)
55000,Wisconsin,16,        Primary metal manufacturing,(NA)
55000,Wisconsin,17,        Fabricated metal product manufacturing,(NA)
55000,Wisconsin,18,        Machinery manufacturing,(NA)
55000,Wisconsin,19,        Computer and electronic product manufacturing,(NA)
55000,Wisconsin,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
55000,Wisconsin,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
55000,Wisconsin,22,        Other transportation equipment manufacturing,(NA)
55000,Wisconsin,23,        Furniture and related product manufacturing,(NA)
55000,Wisconsin,24,        Miscellaneous manufacturing,(NA)
55000,Wisconsin,25,      Nondurable goods manufacturing,23840.9
55000,Wisconsin,26,        Food and beverage and tobacco product manufacturing,(NA)
55000,Wisconsin,27,        Textile mills and textile product mills,(NA)
55000,Wisconsin,28,"        Apparel, leather, and allied product manufacturing",(NA)
55000,Wisconsin,29,        Paper manufacturing,(NA)
55000,Wisconsin,30,        Printing and related support activities,(NA)
55000,Wisconsin,31,        Petroleum and coal products manufacturing,(NA)
55000,Wisconsin,32,        Chemical manufacturing,(NA)
55000,Wisconsin,33,        Plastics and rubber products manufacturing,(NA)
55000,Wisconsin,34,    Wholesale trade,18765.7
55000,Wisconsin,35,    Retail trade,18527.8
55000,Wisconsin,36,    Transportation and warehousing,8462.7
55000,Wisconsin,37,      Air transportation,(NA)
55000,Wisconsin,38,      Rail transportation,(NA)
55000,Wisconsin,39,      Water transportation,(NA)
55000,Wisconsin,40,      Truck transportation,(NA)
55000,Wisconsin,41,      Transit and ground passenger transportation,(NA)
55000,Wisconsin,42,      Pipeline transportation,(NA)
55000,Wisconsin,43,      Other transportation and support activities,(NA)
55000,Wisconsin,44,      Warehousing and storage,(NA)
55000,Wisconsin,45,    Information,12949.7
55000,Wisconsin,46,      Publishing industries (except Internet),(NA)
55000,Wisconsin,47,      Motion picture and sound recording industries,(NA)
55000,Wisconsin,48,      Broadcasting (except Internet) and telecommunications,(NA)
55000,Wisconsin,49,"      Data processing, hosting, and other information services",(NA)
55000,Wisconsin,50,"    Finance, insurance, real estate, rental, and leasing",56325.4
55000,Wisconsin,51,      Finance and insurance,22000.1
55000,Wisconsin,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
55000,Wisconsin,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
55000,Wisconsin,54,        Insurance carriers and related activities,(NA)
55000,Wisconsin,55,"        Funds, trusts, and other financial vehicles",(NA)
55000,Wisconsin,56,      Real estate and rental and leasing,34261.6
55000,Wisconsin,57,        Real estate,(NA)
55000,Wisconsin,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
55000,Wisconsin,59,    Professional and business services,32674.7
55000,Wisconsin,60,"      Professional, scientific, and technical services",14902.7
55000,Wisconsin,61,        Legal services,(NA)
55000,Wisconsin,62,        Computer systems design and related services,(NA)
55000,Wisconsin,63,"        Miscellaneous professional, scientific, and technical services",(NA)
55000,Wisconsin,64,      Management of companies and enterprises,10460.2
55000,Wisconsin,65,      Administrative and support and waste management and remediation services,7401.1
55000,Wisconsin,66,        Administrative and support services,(NA)
55000,Wisconsin,67,        Waste management and remediation services,(NA)
55000,Wisconsin,68,"    Educational services, health care, and social assistance",31359.1
55000,Wisconsin,69,      Educational services,3113
55000,Wisconsin,70,      Health care and social assistance,28277.4
55000,Wisconsin,71,        Ambulatory health care services,(NA)
55000,Wisconsin,72,        Hospitals,(NA)
55000,Wisconsin,73,        Nursing and residential care facilities,(NA)
55000,Wisconsin,74,        Social assistance,(NA)
55000,Wisconsin,75,"    Arts, entertainment, recreation, accommodation, and food services",8753.4
55000,Wisconsin,76,"      Arts, entertainment, and recreation",2219.3
55000,Wisconsin,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
55000,Wisconsin,78,"        Amusement, gambling, and recreation industries",(NA)
55000,Wisconsin,79,      Accommodation and food services,6535.3
55000,Wisconsin,80,        Accommodation,(NA)
55000,Wisconsin,81,        Food services and drinking places,(NA)
55000,Wisconsin,82,    Other services (except government and government enterprises),6143.7
55000,Wisconsin,83,  Government and government enterprises,30447
55000,Wisconsin,84,    Federal civilian,(NA)
55000,Wisconsin,85,    Military,(NA)
55000,Wisconsin,86,    State and local,(NA)
55000,Wisconsin,,Addenda:,
55000,Wisconsin,87,Natural resources and mining,9554.7
55000,Wisconsin,88,Trade,37257.3
55000,Wisconsin,89,Transportation and utilities,13429.3
55000,Wisconsin,91,Private goods-producing industries 2/,77390.6
55000,Wisconsin,92,Private services-providing industries 3/,198246.7
56000,Wyoming,1,All industry total,39306.6
56000,Wyoming,2,  Private industries,33904.1
56000,Wyoming,3,"    Agriculture, forestry, fishing and hunting",1002.5
56000,Wyoming,4,      Farms,(NA)
56000,Wyoming,5,"      Forestry, fishing, and related activities",(NA)
56000,Wyoming,6,"    Mining, quarrying, and oil and gas extraction",10851.8
56000,Wyoming,7,      Oil and gas extraction,(NA)
56000,Wyoming,8,      Mining (except oil and gas),(NA)
56000,Wyoming,9,      Support activities for mining,(NA)
56000,Wyoming,10,    Utilities,953.6
56000,Wyoming,11,    Construction,1740
56000,Wyoming,12,    Manufacturing,2269.9
56000,Wyoming,13,      Durable goods manufacturing,500.8
56000,Wyoming,14,        Wood product manufacturing,(NA)
56000,Wyoming,15,        Nonmetallic mineral product manufacturing,(NA)
56000,Wyoming,16,        Primary metal manufacturing,(NA)
56000,Wyoming,17,        Fabricated metal product manufacturing,(NA)
56000,Wyoming,18,        Machinery manufacturing,(NA)
56000,Wyoming,19,        Computer and electronic product manufacturing,(NA)
56000,Wyoming,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
56000,Wyoming,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
56000,Wyoming,22,        Other transportation equipment manufacturing,(NA)
56000,Wyoming,23,        Furniture and related product manufacturing,(NA)
56000,Wyoming,24,        Miscellaneous manufacturing,(NA)
56000,Wyoming,25,      Nondurable goods manufacturing,1754.8
56000,Wyoming,26,        Food and beverage and tobacco product manufacturing,(NA)
56000,Wyoming,27,        Textile mills and textile product mills,(NA)
56000,Wyoming,28,"        Apparel, leather, and allied product manufacturing",(NA)
56000,Wyoming,29,        Paper manufacturing,(NA)
56000,Wyoming,30,        Printing and related support activities,(NA)
56000,Wyoming,31,        Petroleum and coal products manufacturing,(NA)
56000,Wyoming,32,        Chemical manufacturing,(NA)
56000,Wyoming,33,        Plastics and rubber products manufacturing,(NA)
56000,Wyoming,34,    Wholesale trade,1435.7
56000,Wyoming,35,    Retail trade,2165.8
56000,Wyoming,36,    Transportation and warehousing,2866.5
56000,Wyoming,37,      Air transportation,(NA)
56000,Wyoming,38,      Rail transportation,(NA)
56000,Wyoming,39,      Water transportation,(NA)
56000,Wyoming,40,      Truck transportation,(NA)
56000,Wyoming,41,      Transit and ground passenger transportation,(NA)
56000,Wyoming,42,      Pipeline transportation,(NA)
56000,Wyoming,43,      Other transportation and support activities,(NA)
56000,Wyoming,44,      Warehousing and storage,(NA)
56000,Wyoming,45,    Information,714.8
56000,Wyoming,46,      Publishing industries (except Internet),(NA)
56000,Wyoming,47,      Motion picture and sound recording industries,(NA)
56000,Wyoming,48,      Broadcasting (except Internet) and telecommunications,(NA)
56000,Wyoming,49,"      Data processing, hosting, and other information services",(NA)
56000,Wyoming,50,"    Finance, insurance, real estate, rental, and leasing",4672
56000,Wyoming,51,      Finance and insurance,828.4
56000,Wyoming,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
56000,Wyoming,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
56000,Wyoming,54,        Insurance carriers and related activities,(NA)
56000,Wyoming,55,"        Funds, trusts, and other financial vehicles",(NA)
56000,Wyoming,56,      Real estate and rental and leasing,3849.3
56000,Wyoming,57,        Real estate,(NA)
56000,Wyoming,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
56000,Wyoming,59,    Professional and business services,1831.6
56000,Wyoming,60,"      Professional, scientific, and technical services",1189.1
56000,Wyoming,61,        Legal services,(NA)
56000,Wyoming,62,        Computer systems design and related services,(NA)
56000,Wyoming,63,"        Miscellaneous professional, scientific, and technical services",(NA)
56000,Wyoming,64,      Management of companies and enterprises,122.9
56000,Wyoming,65,      Administrative and support and waste management and remediation services,517.2
56000,Wyoming,66,        Administrative and support services,(NA)
56000,Wyoming,67,        Waste management and remediation services,(NA)
56000,Wyoming,68,"    Educational services, health care, and social assistance",1715.8
56000,Wyoming,69,      Educational services,99.8
56000,Wyoming,70,      Health care and social assistance,1616.5
56000,Wyoming,71,        Ambulatory health care services,(NA)
56000,Wyoming,72,        Hospitals,(NA)
56000,Wyoming,73,        Nursing and residential care facilities,(NA)
56000,Wyoming,74,        Social assistance,(NA)
56000,Wyoming,75,"    Arts, entertainment, recreation, accommodation, and food services",1477.8
56000,Wyoming,76,"      Arts, entertainment, and recreation",238.7
56000,Wyoming,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
56000,Wyoming,78,"        Amusement, gambling, and recreation industries",(NA)
56000,Wyoming,79,      Accommodation and food services,1237.8
56000,Wyoming,80,        Accommodation,(NA)
56000,Wyoming,81,        Food services and drinking places,(NA)
56000,Wyoming,82,    Other services (except government and government enterprises),531.6
56000,Wyoming,83,  Government and government enterprises,5431.7
56000,Wyoming,84,    Federal civilian,(NA)
56000,Wyoming,85,    Military,(NA)
56000,Wyoming,86,    State and local,(NA)
56000,Wyoming,,Addenda:,
56000,Wyoming,87,Natural resources and mining,11870
56000,Wyoming,88,Trade,3599.1
56000,Wyoming,89,Transportation and utilities,3818.3
56000,Wyoming,91,Private goods-producing industries 2/,15594.2
56000,Wyoming,92,Private services-providing industries 3/,18352.2
91000,New England,1,All industry total,989428
91000,New England,2,  Private industries,891616.2
91000,New England,3,"    Agriculture, forestry, fishing and hunting",(D)
91000,New England,4,      Farms,(NA)
91000,New England,5,"      Forestry, fishing, and related activities",(NA)
91000,New England,6,"    Mining, quarrying, and oil and gas extraction",(D)
91000,New England,7,      Oil and gas extraction,(NA)
91000,New England,8,      Mining (except oil and gas),(NA)
91000,New England,9,      Support activities for mining,(NA)
91000,New England,10,    Utilities,14120
91000,New England,11,    Construction,29656
91000,New England,12,    Manufacturing,99876.1
91000,New England,13,      Durable goods manufacturing,71984.3
91000,New England,14,        Wood product manufacturing,(NA)
91000,New England,15,        Nonmetallic mineral product manufacturing,(NA)
91000,New England,16,        Primary metal manufacturing,(NA)
91000,New England,17,        Fabricated metal product manufacturing,(NA)
91000,New England,18,        Machinery manufacturing,(NA)
91000,New England,19,        Computer and electronic product manufacturing,(NA)
91000,New England,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
91000,New England,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
91000,New England,22,        Other transportation equipment manufacturing,(NA)
91000,New England,23,        Furniture and related product manufacturing,(NA)
91000,New England,24,        Miscellaneous manufacturing,(NA)
91000,New England,25,      Nondurable goods manufacturing,28242.9
91000,New England,26,        Food and beverage and tobacco product manufacturing,(NA)
91000,New England,27,        Textile mills and textile product mills,(NA)
91000,New England,28,"        Apparel, leather, and allied product manufacturing",(NA)
91000,New England,29,        Paper manufacturing,(NA)
91000,New England,30,        Printing and related support activities,(NA)
91000,New England,31,        Petroleum and coal products manufacturing,(NA)
91000,New England,32,        Chemical manufacturing,(NA)
91000,New England,33,        Plastics and rubber products manufacturing,(NA)
91000,New England,34,    Wholesale trade,55565.5
91000,New England,35,    Retail trade,53267
91000,New England,36,    Transportation and warehousing,17469.6
91000,New England,37,      Air transportation,(NA)
91000,New England,38,      Rail transportation,(NA)
91000,New England,39,      Water transportation,(NA)
91000,New England,40,      Truck transportation,(NA)
91000,New England,41,      Transit and ground passenger transportation,(NA)
91000,New England,42,      Pipeline transportation,(NA)
91000,New England,43,      Other transportation and support activities,(NA)
91000,New England,44,      Warehousing and storage,(NA)
91000,New England,45,    Information,58306.3
91000,New England,46,      Publishing industries (except Internet),(NA)
91000,New England,47,      Motion picture and sound recording industries,(NA)
91000,New England,48,      Broadcasting (except Internet) and telecommunications,(NA)
91000,New England,49,"      Data processing, hosting, and other information services",(NA)
91000,New England,50,"    Finance, insurance, real estate, rental, and leasing",222791.5
91000,New England,51,      Finance and insurance,86816.9
91000,New England,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
91000,New England,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
91000,New England,54,        Insurance carriers and related activities,(NA)
91000,New England,55,"        Funds, trusts, and other financial vehicles",(NA)
91000,New England,56,      Real estate and rental and leasing,136045.1
91000,New England,57,        Real estate,(NA)
91000,New England,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
91000,New England,59,    Professional and business services,163481.2
91000,New England,60,"      Professional, scientific, and technical services",107354.8
91000,New England,61,        Legal services,(NA)
91000,New England,62,        Computer systems design and related services,(NA)
91000,New England,63,"        Miscellaneous professional, scientific, and technical services",(NA)
91000,New England,64,      Management of companies and enterprises,27373.9
91000,New England,65,      Administrative and support and waste management and remediation services,28857.9
91000,New England,66,        Administrative and support services,(NA)
91000,New England,67,        Waste management and remediation services,(NA)
91000,New England,68,"    Educational services, health care, and social assistance",118801.7
91000,New England,69,      Educational services,25519.7
91000,New England,70,      Health care and social assistance,93344.6
91000,New England,71,        Ambulatory health care services,(NA)
91000,New England,72,        Hospitals,(NA)
91000,New England,73,        Nursing and residential care facilities,(NA)
91000,New England,74,        Social assistance,(NA)
91000,New England,75,"    Arts, entertainment, recreation, accommodation, and food services",38623.7
91000,New England,76,"      Arts, entertainment, and recreation",10849.4
91000,New England,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
91000,New England,78,"        Amusement, gambling, and recreation industries",(NA)
91000,New England,79,      Accommodation and food services,27763.8
91000,New England,80,        Accommodation,(NA)
91000,New England,81,        Food services and drinking places,(NA)
91000,New England,82,    Other services (except government and government enterprises),18109.3
91000,New England,83,  Government and government enterprises,98111.8
91000,New England,84,    Federal civilian,(NA)
91000,New England,85,    Military,(NA)
91000,New England,86,    State and local,(NA)
91000,New England,,Addenda:,
91000,New England,87,Natural resources and mining,4412.8
91000,New England,88,Trade,108730.4
91000,New England,89,Transportation and utilities,31538.9
91000,New England,91,Private goods-producing industries 2/,133973.7
91000,New England,92,Private services-providing industries 3/,757608.8
92000,Mideast,1,All industry total,3316908.5
92000,Mideast,2,  Private industries,2924944.2
92000,Mideast,3,"    Agriculture, forestry, fishing and hunting",(D)
92000,Mideast,4,      Farms,(NA)
92000,Mideast,5,"      Forestry, fishing, and related activities",(NA)
92000,Mideast,6,"    Mining, quarrying, and oil and gas extraction",(D)
92000,Mideast,7,      Oil and gas extraction,(NA)
92000,Mideast,8,      Mining (except oil and gas),(NA)
92000,Mideast,9,      Support activities for mining,(NA)
92000,Mideast,10,    Utilities,49008.6
92000,Mideast,11,    Construction,99956.4
92000,Mideast,12,    Manufacturing,226647.7
92000,Mideast,13,      Durable goods manufacturing,107290.8
92000,Mideast,14,        Wood product manufacturing,(NA)
92000,Mideast,15,        Nonmetallic mineral product manufacturing,(NA)
92000,Mideast,16,        Primary metal manufacturing,(NA)
92000,Mideast,17,        Fabricated metal product manufacturing,(NA)
92000,Mideast,18,        Machinery manufacturing,(NA)
92000,Mideast,19,        Computer and electronic product manufacturing,(NA)
92000,Mideast,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
92000,Mideast,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
92000,Mideast,22,        Other transportation equipment manufacturing,(NA)
92000,Mideast,23,        Furniture and related product manufacturing,(NA)
92000,Mideast,24,        Miscellaneous manufacturing,(NA)
92000,Mideast,25,      Nondurable goods manufacturing,119479.9
92000,Mideast,26,        Food and beverage and tobacco product manufacturing,(NA)
92000,Mideast,27,        Textile mills and textile product mills,(NA)
92000,Mideast,28,"        Apparel, leather, and allied product manufacturing",(NA)
92000,Mideast,29,        Paper manufacturing,(NA)
92000,Mideast,30,        Printing and related support activities,(NA)
92000,Mideast,31,        Petroleum and coal products manufacturing,(NA)
92000,Mideast,32,        Chemical manufacturing,(NA)
92000,Mideast,33,        Plastics and rubber products manufacturing,(NA)
92000,Mideast,34,    Wholesale trade,179179.6
92000,Mideast,35,    Retail trade,169132.3
92000,Mideast,36,    Transportation and warehousing,80672
92000,Mideast,37,      Air transportation,(NA)
92000,Mideast,38,      Rail transportation,(NA)
92000,Mideast,39,      Water transportation,(NA)
92000,Mideast,40,      Truck transportation,(NA)
92000,Mideast,41,      Transit and ground passenger transportation,(NA)
92000,Mideast,42,      Pipeline transportation,(NA)
92000,Mideast,43,      Other transportation and support activities,(NA)
92000,Mideast,44,      Warehousing and storage,(NA)
92000,Mideast,45,    Information,267306.2
92000,Mideast,46,      Publishing industries (except Internet),(NA)
92000,Mideast,47,      Motion picture and sound recording industries,(NA)
92000,Mideast,48,      Broadcasting (except Internet) and telecommunications,(NA)
92000,Mideast,49,"      Data processing, hosting, and other information services",(NA)
92000,Mideast,50,"    Finance, insurance, real estate, rental, and leasing",795008
92000,Mideast,51,      Finance and insurance,337593.1
92000,Mideast,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
92000,Mideast,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
92000,Mideast,54,        Insurance carriers and related activities,(NA)
92000,Mideast,55,"        Funds, trusts, and other financial vehicles",(NA)
92000,Mideast,56,      Real estate and rental and leasing,459313.5
92000,Mideast,57,        Real estate,(NA)
92000,Mideast,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
92000,Mideast,59,    Professional and business services,505722.2
92000,Mideast,60,"      Professional, scientific, and technical services",321319
92000,Mideast,61,        Legal services,(NA)
92000,Mideast,62,        Computer systems design and related services,(NA)
92000,Mideast,63,"        Miscellaneous professional, scientific, and technical services",(NA)
92000,Mideast,64,      Management of companies and enterprises,86281.5
92000,Mideast,65,      Administrative and support and waste management and remediation services,98250.2
92000,Mideast,66,        Administrative and support services,(NA)
92000,Mideast,67,        Waste management and remediation services,(NA)
92000,Mideast,68,"    Educational services, health care, and social assistance",336928.3
92000,Mideast,69,      Educational services,62702.2
92000,Mideast,70,      Health care and social assistance,274584.8
92000,Mideast,71,        Ambulatory health care services,(NA)
92000,Mideast,72,        Hospitals,(NA)
92000,Mideast,73,        Nursing and residential care facilities,(NA)
92000,Mideast,74,        Social assistance,(NA)
92000,Mideast,75,"    Arts, entertainment, recreation, accommodation, and food services",122760.7
92000,Mideast,76,"      Arts, entertainment, and recreation",43272.9
92000,Mideast,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
92000,Mideast,78,"        Amusement, gambling, and recreation industries",(NA)
92000,Mideast,79,      Accommodation and food services,79593
92000,Mideast,80,        Accommodation,(NA)
92000,Mideast,81,        Food services and drinking places,(NA)
92000,Mideast,82,    Other services (except government and government enterprises),68478.8
92000,Mideast,83,  Government and government enterprises,392567.3
92000,Mideast,84,    Federal civilian,(NA)
92000,Mideast,85,    Military,(NA)
92000,Mideast,86,    State and local,(NA)
92000,Mideast,,Addenda:,
92000,Mideast,87,Natural resources and mining,40219.4
92000,Mideast,88,Trade,348064.4
92000,Mideast,89,Transportation and utilities,129592.9
92000,Mideast,91,Private goods-producing industries 2/,363772.2
92000,Mideast,92,Private services-providing industries 3/,2560958.6
93000,Great Lakes,1,All industry total,2509426.8
93000,Great Lakes,2,  Private industries,2268501.3
93000,Great Lakes,3,"    Agriculture, forestry, fishing and hunting",30328.4
93000,Great Lakes,4,      Farms,(NA)
93000,Great Lakes,5,"      Forestry, fishing, and related activities",(NA)
93000,Great Lakes,6,"    Mining, quarrying, and oil and gas extraction",30799.4
93000,Great Lakes,7,      Oil and gas extraction,(NA)
93000,Great Lakes,8,      Mining (except oil and gas),(NA)
93000,Great Lakes,9,      Support activities for mining,(NA)
93000,Great Lakes,10,    Utilities,43924.2
93000,Great Lakes,11,    Construction,79644.5
93000,Great Lakes,12,    Manufacturing,440883.4
93000,Great Lakes,13,      Durable goods manufacturing,262961.1
93000,Great Lakes,14,        Wood product manufacturing,(NA)
93000,Great Lakes,15,        Nonmetallic mineral product manufacturing,(NA)
93000,Great Lakes,16,        Primary metal manufacturing,(NA)
93000,Great Lakes,17,        Fabricated metal product manufacturing,(NA)
93000,Great Lakes,18,        Machinery manufacturing,(NA)
93000,Great Lakes,19,        Computer and electronic product manufacturing,(NA)
93000,Great Lakes,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
93000,Great Lakes,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
93000,Great Lakes,22,        Other transportation equipment manufacturing,(NA)
93000,Great Lakes,23,        Furniture and related product manufacturing,(NA)
93000,Great Lakes,24,        Miscellaneous manufacturing,(NA)
93000,Great Lakes,25,      Nondurable goods manufacturing,177836.6
93000,Great Lakes,26,        Food and beverage and tobacco product manufacturing,(NA)
93000,Great Lakes,27,        Textile mills and textile product mills,(NA)
93000,Great Lakes,28,"        Apparel, leather, and allied product manufacturing",(NA)
93000,Great Lakes,29,        Paper manufacturing,(NA)
93000,Great Lakes,30,        Printing and related support activities,(NA)
93000,Great Lakes,31,        Petroleum and coal products manufacturing,(NA)
93000,Great Lakes,32,        Chemical manufacturing,(NA)
93000,Great Lakes,33,        Plastics and rubber products manufacturing,(NA)
93000,Great Lakes,34,    Wholesale trade,173244.7
93000,Great Lakes,35,    Retail trade,150519.5
93000,Great Lakes,36,    Transportation and warehousing,80371
93000,Great Lakes,37,      Air transportation,(NA)
93000,Great Lakes,38,      Rail transportation,(NA)
93000,Great Lakes,39,      Water transportation,(NA)
93000,Great Lakes,40,      Truck transportation,(NA)
93000,Great Lakes,41,      Transit and ground passenger transportation,(NA)
93000,Great Lakes,42,      Pipeline transportation,(NA)
93000,Great Lakes,43,      Other transportation and support activities,(NA)
93000,Great Lakes,44,      Warehousing and storage,(NA)
93000,Great Lakes,45,    Information,88426.9
93000,Great Lakes,46,      Publishing industries (except Internet),(NA)
93000,Great Lakes,47,      Motion picture and sound recording industries,(NA)
93000,Great Lakes,48,      Broadcasting (except Internet) and telecommunications,(NA)
93000,Great Lakes,49,"      Data processing, hosting, and other information services",(NA)
93000,Great Lakes,50,"    Finance, insurance, real estate, rental, and leasing",462324
93000,Great Lakes,51,      Finance and insurance,179435.4
93000,Great Lakes,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
93000,Great Lakes,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
93000,Great Lakes,54,        Insurance carriers and related activities,(NA)
93000,Great Lakes,55,"        Funds, trusts, and other financial vehicles",(NA)
93000,Great Lakes,56,      Real estate and rental and leasing,282845.8
93000,Great Lakes,57,        Real estate,(NA)
93000,Great Lakes,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
93000,Great Lakes,59,    Professional and business services,320180.3
93000,Great Lakes,60,"      Professional, scientific, and technical services",172998.3
93000,Great Lakes,61,        Legal services,(NA)
93000,Great Lakes,62,        Computer systems design and related services,(NA)
93000,Great Lakes,63,"        Miscellaneous professional, scientific, and technical services",(NA)
93000,Great Lakes,64,      Management of companies and enterprises,69712.1
93000,Great Lakes,65,      Administrative and support and waste management and remediation services,77901.5
93000,Great Lakes,66,        Administrative and support services,(NA)
93000,Great Lakes,67,        Waste management and remediation services,(NA)
93000,Great Lakes,68,"    Educational services, health care, and social assistance",238176.5
93000,Great Lakes,69,      Educational services,26452.1
93000,Great Lakes,70,      Health care and social assistance,211960.9
93000,Great Lakes,71,        Ambulatory health care services,(NA)
93000,Great Lakes,72,        Hospitals,(NA)
93000,Great Lakes,73,        Nursing and residential care facilities,(NA)
93000,Great Lakes,74,        Social assistance,(NA)
93000,Great Lakes,75,"    Arts, entertainment, recreation, accommodation, and food services",86729.5
93000,Great Lakes,76,"      Arts, entertainment, and recreation",24428.2
93000,Great Lakes,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
93000,Great Lakes,78,"        Amusement, gambling, and recreation industries",(NA)
93000,Great Lakes,79,      Accommodation and food services,62304.3
93000,Great Lakes,80,        Accommodation,(NA)
93000,Great Lakes,81,        Food services and drinking places,(NA)
93000,Great Lakes,82,    Other services (except government and government enterprises),51221.5
93000,Great Lakes,83,  Government and government enterprises,241898.8
93000,Great Lakes,84,    Federal civilian,(NA)
93000,Great Lakes,85,    Military,(NA)
93000,Great Lakes,86,    State and local,(NA)
93000,Great Lakes,,Addenda:,
93000,Great Lakes,87,Natural resources and mining,61083.2
93000,Great Lakes,88,Trade,323594
93000,Great Lakes,89,Transportation and utilities,124169.4
93000,Great Lakes,91,Private goods-producing industries 2/,576722.3
93000,Great Lakes,92,Private services-providing industries 3/,1691576.8
94000,Plains,1,All industry total,1175371.6
94000,Plains,2,  Private industries,1050468.3
94000,Plains,3,"    Agriculture, forestry, fishing and hunting",49331.8
94000,Plains,4,      Farms,(NA)
94000,Plains,5,"      Forestry, fishing, and related activities",(NA)
94000,Plains,6,"    Mining, quarrying, and oil and gas extraction",17311.5
94000,Plains,7,      Oil and gas extraction,(NA)
94000,Plains,8,      Mining (except oil and gas),(NA)
94000,Plains,9,      Support activities for mining,(NA)
94000,Plains,10,    Utilities,21621.8
94000,Plains,11,    Construction,37528.6
94000,Plains,12,    Manufacturing,161035.6
94000,Plains,13,      Durable goods manufacturing,91682.3
94000,Plains,14,        Wood product manufacturing,(NA)
94000,Plains,15,        Nonmetallic mineral product manufacturing,(NA)
94000,Plains,16,        Primary metal manufacturing,(NA)
94000,Plains,17,        Fabricated metal product manufacturing,(NA)
94000,Plains,18,        Machinery manufacturing,(NA)
94000,Plains,19,        Computer and electronic product manufacturing,(NA)
94000,Plains,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
94000,Plains,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
